Year ,zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
2002,44115,511110,2,0,1,0,1,0,0,0,0,0
2002,44113,511120,2,0,0,0,1,1,0,0,0,0
2002,44114,511120,3,0,0,0,1,0,1,0,1,0
2002,44115,511120,1,0,0,0,0,1,0,0,0,0
2002,44114,511130,2,1,0,1,0,0,0,0,0,0
2002,44115,511130,1,1,0,0,0,0,0,0,0,0
2002,44115,511140,1,0,1,0,0,0,0,0,0,0
2002,44114,511199,1,0,0,0,1,0,0,0,0,0
2002,44115,511199,1,0,1,0,0,0,0,0,0,0
2002,44113,511210,2,1,1,0,0,0,0,0,0,0
2002,44114,511210,2,1,0,1,0,0,0,0,0,0
2002,44115,511210,3,0,3,0,0,0,0,0,0,0
2002,44113,512110,3,2,0,1,0,0,0,0,0,0
2002,44114,512110,2,2,0,0,0,0,0,0,0,0
2002,44115,512110,3,0,0,2,1,0,0,0,0,0
2002,44113,512131,3,0,1,1,1,0,0,0,0,0
2002,44113,512191,2,1,0,1,0,0,0,0,0,0
2002,44113,512240,1,1,0,0,0,0,0,0,0,0
2002,44114,512240,1,1,0,0,0,0,0,0,0,0
2002,44115,512240,1,0,0,0,1,0,0,0,0,0
2002,44114,513111,1,0,0,0,0,1,0,0,0,0
2002,44113,513112,6,0,0,3,2,1,0,0,0,0
2002,44114,513112,4,1,0,0,2,1,0,0,0,0
2002,44115,513112,2,1,0,0,1,0,0,0,0,0
2002,44114,513120,4,1,0,0,0,1,2,0,0,0
2002,44115,513120,2,0,0,1,0,0,1,0,0,0
2002,44113,513210,1,1,0,0,0,0,0,0,0,0
2002,44114,513220,5,1,1,0,0,2,0,0,1,0
2002,44113,513310,4,3,1,0,0,0,0,0,0,0
2002,44114,513310,21,8,5,2,1,1,3,0,1,0
2002,44115,513310,15,8,2,2,1,0,1,1,0,0
2002,44114,513321,1,1,0,0,0,0,0,0,0,0
2002,44115,513322,1,0,1,0,0,0,0,0,0,0
2002,44114,513330,2,2,0,0,0,0,0,0,0,0
2002,44115,513330,2,0,1,0,1,0,0,0,0,0
2002,44114,514110,3,1,0,2,0,0,0,0,0,0
2002,44115,514120,1,1,0,0,0,0,0,0,0,0
2002,44114,514191,2,0,2,0,0,0,0,0,0,0
2002,44115,514191,4,1,2,0,1,0,0,0,0,0
2002,44115,514199,2,2,0,0,0,0,0,0,0,0
2002,44113,514210,2,2,0,0,0,0,0,0,0,0
2002,44114,514210,1,1,0,0,0,0,0,0,0,0
2002,44114,521110,1,0,0,0,0,0,0,0,1,0
2002,44113,522110,8,1,6,1,0,0,0,0,0,0
2002,44114,522110,39,9,15,10,2,0,1,1,0,1
2002,44115,522110,10,2,1,2,1,1,1,1,1,0
2002,44113,522120,4,1,3,0,0,0,0,0,0,0
2002,44114,522120,10,4,1,1,0,2,1,1,0,0
2002,44115,522120,2,1,0,1,0,0,0,0,0,0
2002,44113,522130,4,4,0,0,0,0,0,0,0,0
2002,44114,522130,5,1,2,1,1,0,0,0,0,0
2002,44115,522130,9,6,1,0,1,1,0,0,0,0
2002,44114,522220,9,6,2,1,0,0,0,0,0,0
2002,44115,522220,2,2,0,0,0,0,0,0,0,0
2002,44113,522291,1,1,0,0,0,0,0,0,0,0
2002,44114,522291,1,1,0,0,0,0,0,0,0,0
2002,44113,522292,5,3,0,1,0,0,0,0,1,0
2002,44114,522292,3,0,1,0,1,0,1,0,0,0
2002,44115,522292,1,0,0,0,0,0,0,1,0,0
2002,44113,522294,1,0,0,0,0,1,0,0,0,0
2002,44113,522298,1,1,0,0,0,0,0,0,0,0
2002,44114,522298,1,1,0,0,0,0,0,0,0,0
2002,44115,522298,2,1,1,0,0,0,0,0,0,0
2002,44113,522310,1,1,0,0,0,0,0,0,0,0
2002,44114,522310,2,0,0,1,1,0,0,0,0,0
2002,44115,522310,1,0,1,0,0,0,0,0,0,0
2002,44115,522320,1,1,0,0,0,0,0,0,0,0
2002,44113,522390,2,2,0,0,0,0,0,0,0,0
2002,44114,522390,3,3,0,0,0,0,0,0,0,0
2002,44115,522390,1,1,0,0,0,0,0,0,0,0
2002,44113,523110,1,0,0,1,0,0,0,0,0,0
2002,44114,523110,11,8,0,1,0,0,1,0,0,1
2002,44115,523110,3,2,1,0,0,0,0,0,0,0
2002,44113,523120,3,1,1,0,0,0,1,0,0,0
2002,44114,523120,26,6,7,5,2,3,3,0,0,0
2002,44115,523120,8,5,2,1,0,0,0,0,0,0
2002,44114,523910,2,1,0,1,0,0,0,0,0,0
2002,44115,523910,3,3,0,0,0,0,0,0,0,0
2002,44113,523920,3,2,0,1,0,0,0,0,0,0
2002,44114,523920,8,4,1,2,1,0,0,0,0,0
2002,44115,523920,6,0,2,2,2,0,0,0,0,0
2002,44113,523930,5,3,2,0,0,0,0,0,0,0
2002,44114,523930,15,6,4,3,1,1,0,0,0,0
2002,44115,523930,6,4,1,1,0,0,0,0,0,0
2002,44114,523991,2,1,1,0,0,0,0,0,0,0
2002,44115,523991,2,1,1,0,0,0,0,0,0,0
2002,44115,523999,1,0,0,0,1,0,0,0,0,0
2002,44113,524113,3,1,1,1,0,0,0,0,0,0
2002,44114,524113,10,3,4,2,0,1,0,0,0,0
2002,44115,524113,3,1,0,1,1,0,0,0,0,0
2002,44113,524114,1,1,0,0,0,0,0,0,0,0
2002,44114,524114,2,0,1,0,0,0,1,0,0,0
2002,44115,524114,4,1,0,0,1,1,0,0,0,1
2002,44113,524126,6,2,1,2,0,0,1,0,0,0
2002,44114,524126,12,6,0,2,3,1,0,0,0,0
2002,44115,524126,1,1,0,0,0,0,0,0,0,0
2002,44113,524127,5,1,2,1,1,0,0,0,0,0
2002,44114,524127,6,3,1,0,0,1,1,0,0,0
2002,44115,524127,3,1,0,1,0,0,1,0,0,0
2002,44113,524210,19,13,2,1,3,0,0,0,0,0
2002,44114,524210,39,25,4,3,5,1,1,0,0,0
2002,44115,524210,16,11,1,3,1,0,0,0,0,0
2002,44114,524291,1,0,0,0,0,1,0,0,0,0
2002,44113,524292,1,1,0,0,0,0,0,0,0,0
2002,44114,524292,9,2,3,0,2,2,0,0,0,0
2002,44115,524292,6,4,0,2,0,0,0,0,0,0
2002,44113,524298,2,1,1,0,0,0,0,0,0,0
2002,44113,525930,2,0,0,0,0,0,1,0,0,1
2002,44115,525930,2,1,0,1,0,0,0,0,0,0
2002,44113,531110,11,9,0,2,0,0,0,0,0,0
2002,44114,531110,6,6,0,0,0,0,0,0,0,0
2002,44115,531110,8,7,1,0,0,0,0,0,0,0
2002,44113,531120,16,12,2,1,1,0,0,0,0,0
2002,44114,531120,9,4,3,2,0,0,0,0,0,0
2002,44115,531120,13,11,0,1,1,0,0,0,0,0
2002,44114,531130,2,2,0,0,0,0,0,0,0,0
2002,44115,531130,1,0,0,0,0,0,1,0,0,0
2002,44113,531190,1,1,0,0,0,0,0,0,0,0
2002,44114,531190,1,1,0,0,0,0,0,0,0,0
2002,44115,531190,1,1,0,0,0,0,0,0,0,0
2002,44113,531210,3,1,1,1,0,0,0,0,0,0
2002,44114,531210,12,8,1,1,2,0,0,0,0,0
2002,44115,531210,6,3,2,1,0,0,0,0,0,0
2002,44113,531311,3,0,2,1,0,0,0,0,0,0
2002,44114,531311,11,5,2,1,2,0,1,0,0,0
2002,44115,531311,6,4,0,0,2,0,0,0,0,0
2002,44113,531312,2,0,0,1,0,1,0,0,0,0
2002,44114,531312,5,3,1,1,0,0,0,0,0,0
2002,44115,531312,6,4,0,0,2,0,0,0,0,0
2002,44113,531320,1,0,1,0,0,0,0,0,0,0
2002,44115,531320,2,1,1,0,0,0,0,0,0,0
2002,44113,531390,3,2,0,0,1,0,0,0,0,0
2002,44114,531390,5,1,3,0,0,1,0,0,0,0
2002,44115,531390,2,2,0,0,0,0,0,0,0,0
2002,44114,532111,2,0,1,0,0,0,1,0,0,0
2002,44115,532111,1,1,0,0,0,0,0,0,0,0
2002,44115,532112,1,0,1,0,0,0,0,0,0,0
2002,44113,532230,1,0,1,0,0,0,0,0,0,0
2002,44114,532230,1,0,1,0,0,0,0,0,0,0
2002,44113,532310,1,0,1,0,0,0,0,0,0,0
2002,44114,532310,2,1,0,0,1,0,0,0,0,0
2002,44115,532310,2,2,0,0,0,0,0,0,0,0
2002,44115,532411,1,1,0,0,0,0,0,0,0,0
2002,44113,532490,1,1,0,0,0,0,0,0,0,0
2002,44114,532490,3,2,0,0,1,0,0,0,0,0
2002,44114,533110,2,1,1,0,0,0,0,0,0,0
2002,44113,541110,313,216,43,31,14,7,2,0,0,0
2002,44114,541110,158,87,18,21,14,7,7,3,1,0
2002,44115,541110,73,39,13,8,8,3,2,0,0,0
2002,44113,541191,7,3,2,1,1,0,0,0,0,0
2002,44114,541191,14,7,2,3,2,0,0,0,0,0
2002,44115,541191,1,0,1,0,0,0,0,0,0,0
2002,44113,541199,2,1,0,1,0,0,0,0,0,0
2002,44114,541199,6,1,1,1,2,1,0,0,0,0
2002,44115,541199,1,0,1,0,0,0,0,0,0,0
2002,44113,541211,7,1,3,1,1,0,1,0,0,0
2002,44114,541211,18,5,4,0,2,3,2,2,0,0
2002,44115,541211,34,13,7,7,6,0,0,1,0,0
2002,44113,541213,1,0,0,0,1,0,0,0,0,0
2002,44115,541213,1,1,0,0,0,0,0,0,0,0
2002,44114,541214,1,0,0,0,0,1,0,0,0,0
2002,44115,541214,2,0,0,0,1,0,0,0,0,1
2002,44113,541219,2,1,1,0,0,0,0,0,0,0
2002,44114,541219,3,1,0,0,0,1,1,0,0,0
2002,44115,541219,4,0,1,2,0,1,0,0,0,0
2002,44113,541310,19,9,6,1,2,1,0,0,0,0
2002,44114,541310,8,3,2,3,0,0,0,0,0,0
2002,44115,541310,16,6,2,3,2,3,0,0,0,0
2002,44113,541320,3,1,2,0,0,0,0,0,0,0
2002,44115,541320,3,1,2,0,0,0,0,0,0,0
2002,44113,541330,17,4,4,4,2,1,1,0,1,0
2002,44114,541330,18,6,0,3,4,3,1,1,0,0
2002,44115,541330,9,3,2,3,0,1,0,0,0,0
2002,44114,541340,1,1,0,0,0,0,0,0,0,0
2002,44113,541370,1,0,0,1,0,0,0,0,0,0
2002,44114,541370,1,0,1,0,0,0,0,0,0,0
2002,44114,541380,1,0,1,0,0,0,0,0,0,0
2002,44115,541380,2,1,1,0,0,0,0,0,0,0
2002,44113,541410,1,1,0,0,0,0,0,0,0,0
2002,44114,541410,6,2,2,1,1,0,0,0,0,0
2002,44115,541410,3,0,1,1,1,0,0,0,0,0
2002,44114,541420,2,0,1,1,0,0,0,0,0,0
2002,44113,541430,11,6,3,2,0,0,0,0,0,0
2002,44114,541430,8,7,0,1,0,0,0,0,0,0
2002,44115,541430,11,6,2,2,1,0,0,0,0,0
2002,44114,541490,1,1,0,0,0,0,0,0,0,0
2002,44115,541490,1,1,0,0,0,0,0,0,0,0
2002,44113,541511,5,4,0,0,0,0,1,0,0,0
2002,44114,541511,7,2,2,1,2,0,0,0,0,0
2002,44115,541511,4,1,1,1,0,1,0,0,0,0
2002,44113,541512,4,1,1,1,1,0,0,0,0,0
2002,44114,541512,5,3,2,0,0,0,0,0,0,0
2002,44115,541512,2,0,1,1,0,0,0,0,0,0
2002,44114,541513,1,0,1,0,0,0,0,0,0,0
2002,44115,541513,1,1,0,0,0,0,0,0,0,0
2002,44114,541519,1,1,0,0,0,0,0,0,0,0
2002,44115,541519,2,0,0,1,1,0,0,0,0,0
2002,44113,541611,11,8,0,1,1,1,0,0,0,0
2002,44114,541611,21,7,3,3,3,0,4,1,0,0
2002,44115,541611,12,4,3,3,1,0,1,0,0,0
2002,44113,541612,5,4,0,1,0,0,0,0,0,0
2002,44114,541612,13,6,0,2,3,1,1,0,0,0
2002,44115,541612,7,3,3,0,1,0,0,0,0,0
2002,44113,541613,4,3,1,0,0,0,0,0,0,0
2002,44114,541613,3,2,1,0,0,0,0,0,0,0
2002,44115,541613,1,0,0,1,0,0,0,0,0,0
2002,44114,541614,3,3,0,0,0,0,0,0,0,0
2002,44113,541618,1,1,0,0,0,0,0,0,0,0
2002,44114,541618,3,2,1,0,0,0,0,0,0,0
2002,44113,541620,2,2,0,0,0,0,0,0,0,0
2002,44114,541620,2,2,0,0,0,0,0,0,0,0
2002,44114,541690,3,0,3,0,0,0,0,0,0,0
2002,44115,541690,1,1,0,0,0,0,0,0,0,0
2002,44113,541710,1,1,0,0,0,0,0,0,0,0
2002,44114,541710,5,5,0,0,0,0,0,0,0,0
2002,44115,541710,2,1,0,0,0,0,1,0,0,0
2002,44114,541720,1,0,0,0,0,1,0,0,0,0
2002,44115,541720,4,0,3,1,0,0,0,0,0,0
2002,44113,541810,18,8,4,1,4,1,0,0,0,0
2002,44114,541810,10,5,1,0,2,2,0,0,0,0
2002,44115,541810,12,2,3,2,1,1,3,0,0,0
2002,44113,541820,1,1,0,0,0,0,0,0,0,0
2002,44114,541820,4,1,0,1,1,1,0,0,0,0
2002,44115,541820,4,2,2,0,0,0,0,0,0,0
2002,44113,541840,1,0,0,0,1,0,0,0,0,0
2002,44114,541840,2,2,0,0,0,0,0,0,0,0
2002,44115,541840,1,0,0,1,0,0,0,0,0,0
2002,44115,541850,2,2,0,0,0,0,0,0,0,0
2002,44114,541860,1,0,1,0,0,0,0,0,0,0
2002,44115,541860,1,0,1,0,0,0,0,0,0,0
2002,44113,541890,2,0,1,1,0,0,0,0,0,0
2002,44114,541890,2,1,1,0,0,0,0,0,0,0
2002,44113,541910,1,0,1,0,0,0,0,0,0,0
2002,44115,541910,1,1,0,0,0,0,0,0,0,0
2002,44113,541921,1,1,0,0,0,0,0,0,0,0
2002,44114,541921,5,4,0,1,0,0,0,0,0,0
2002,44115,541921,2,1,1,0,0,0,0,0,0,0
2002,44113,541922,3,1,0,1,1,0,0,0,0,0
2002,44114,541922,14,8,6,0,0,0,0,0,0,0
2002,44115,541922,4,3,1,0,0,0,0,0,0,0
2002,44113,541940,1,0,0,1,0,0,0,0,0,0
2002,44113,541990,1,0,0,1,0,0,0,0,0,0
2002,44114,541990,4,2,1,0,1,0,0,0,0,0
2002,44115,541990,1,0,1,0,0,0,0,0,0,0
2002,44115,551111,1,0,0,0,1,0,0,0,0,0
2002,44113,551112,4,3,1,0,0,0,0,0,0,0
2002,44114,551112,6,2,3,1,0,0,0,0,0,0
2002,44115,551112,1,0,0,1,0,0,0,0,0,0
2002,44113,551114,9,2,1,3,0,0,2,0,1,0
2002,44114,551114,18,5,1,3,4,2,2,0,1,0
2002,44115,551114,20,5,2,1,3,3,3,2,0,1
2002,44113,561110,8,3,1,2,1,1,0,0,0,0
2002,44114,561110,14,5,1,4,0,1,2,1,0,0
2002,44115,561110,10,4,1,1,2,2,0,0,0,0
2002,44113,561210,1,0,0,0,0,1,0,0,0,0
2002,44114,561210,3,0,1,2,0,0,0,0,0,0
2002,44115,561210,1,1,0,0,0,0,0,0,0,0
2002,44113,561310,3,0,0,3,0,0,0,0,0,0
2002,44114,561310,4,0,0,0,1,0,3,0,0,0
2002,44115,561310,5,2,2,0,0,1,0,0,0,0
2002,44113,561320,9,5,2,0,2,0,0,0,0,0
2002,44114,561320,18,0,2,1,4,7,2,1,1,0
2002,44115,561320,12,1,0,1,4,3,2,1,0,0
2002,44113,561330,1,0,1,0,0,0,0,0,0,0
2002,44115,561330,4,1,0,1,0,0,0,1,1,0
2002,44113,561410,2,1,1,0,0,0,0,0,0,0
2002,44114,561410,1,1,0,0,0,0,0,0,0,0
2002,44114,561421,2,0,0,1,1,0,0,0,0,0
2002,44113,561422,1,1,0,0,0,0,0,0,0,0
2002,44114,561422,1,0,0,1,0,0,0,0,0,0
2002,44113,561431,1,0,0,0,1,0,0,0,0,0
2002,44113,561439,3,0,3,0,0,0,0,0,0,0
2002,44114,561439,10,1,1,4,3,1,0,0,0,0
2002,44115,561439,2,0,1,1,0,0,0,0,0,0
2002,44114,561440,1,1,0,0,0,0,0,0,0,0
2002,44115,561440,3,2,0,0,1,0,0,0,0,0
2002,44114,561450,1,0,1,0,0,0,0,0,0,0
2002,44113,561492,5,3,1,1,0,0,0,0,0,0
2002,44114,561492,11,4,4,3,0,0,0,0,0,0
2002,44115,561492,2,1,0,0,1,0,0,0,0,0
2002,44113,561510,2,0,1,1,0,0,0,0,0,0
2002,44114,561510,16,8,4,3,0,1,0,0,0,0
2002,44115,561510,4,1,1,1,1,0,0,0,0,0
2002,44114,561520,1,1,0,0,0,0,0,0,0,0
2002,44113,561591,1,0,0,0,0,1,0,0,0,0
2002,44115,561591,1,0,0,1,0,0,0,0,0,0
2002,44113,561599,1,0,0,1,0,0,0,0,0,0
2002,44115,561599,1,0,0,1,0,0,0,0,0,0
2002,44113,561611,1,1,0,0,0,0,0,0,0,0
2002,44115,561611,1,1,0,0,0,0,0,0,0,0
2002,44113,561612,1,1,0,0,0,0,0,0,0,0
2002,44114,561612,3,0,0,1,1,0,0,0,1,0
2002,44115,561612,1,0,0,0,0,0,1,0,0,0
2002,44114,561613,4,0,0,1,2,0,1,0,0,0
2002,44115,561621,1,0,1,0,0,0,0,0,0,0
2002,44113,561622,1,1,0,0,0,0,0,0,0,0
2002,44114,561622,1,0,1,0,0,0,0,0,0,0
2002,44115,561622,1,0,1,0,0,0,0,0,0,0
2002,44113,561710,1,0,1,0,0,0,0,0,0,0
2002,44114,561710,2,0,0,2,0,0,0,0,0,0
2002,44113,561720,3,1,1,1,0,0,0,0,0,0
2002,44114,561720,7,1,0,2,3,1,0,0,0,0
2002,44115,561720,5,2,1,0,0,0,0,0,2,0
2002,44113,561730,2,2,0,0,0,0,0,0,0,0
2002,44114,561730,1,1,0,0,0,0,0,0,0,0
2002,44115,561730,1,1,0,0,0,0,0,0,0,0
2002,44113,561920,2,2,0,0,0,0,0,0,0,0
2002,44114,561920,1,1,0,0,0,0,0,0,0,0
2002,44113,561990,4,2,2,0,0,0,0,0,0,0
2002,44114,561990,2,1,1,0,0,0,0,0,0,0
2002,44115,561990,5,2,1,2,0,0,0,0,0,0
2002,44114,562111,1,1,0,0,0,0,0,0,0,0
2002,44115,562112,1,0,0,1,0,0,0,0,0,0
2002,44114,562119,1,1,0,0,0,0,0,0,0,0
2002,44114,562212,1,1,0,0,0,0,0,0,0,0
2002,44113,562910,3,1,1,0,0,1,0,0,0,0
2002,44113,611110,7,0,1,0,1,4,1,0,0,0
2002,44114,611110,3,1,0,1,1,0,0,0,0,0
2002,44115,611110,1,1,0,0,0,0,0,0,0,0
2002,44114,611210,1,0,0,0,0,1,0,0,0,0
2002,44113,611310,1,0,1,0,0,0,0,0,0,0
2002,44114,611310,1,0,0,0,1,0,0,0,0,0
2002,44115,611310,2,1,0,0,0,0,1,0,0,0
2002,44113,611410,1,0,0,0,0,0,1,0,0,0
2002,44114,611420,1,1,0,0,0,0,0,0,0,0
2002,44114,611430,1,0,0,0,1,0,0,0,0,0
2002,44115,611430,3,2,0,0,0,0,0,1,0,0
2002,44115,611511,1,0,1,0,0,0,0,0,0,0
2002,44114,611512,2,0,2,0,0,0,0,0,0,0
2002,44114,611513,2,2,0,0,0,0,0,0,0,0
2002,44114,611519,1,0,1,0,0,0,0,0,0,0
2002,44115,611519,2,0,0,1,1,0,0,0,0,0
2002,44113,611610,1,0,1,0,0,0,0,0,0,0
2002,44115,611610,1,0,1,0,0,0,0,0,0,0
2002,44113,611620,2,2,0,0,0,0,0,0,0,0
2002,44115,611620,1,1,0,0,0,0,0,0,0,0
2002,44114,611630,1,0,0,0,1,0,0,0,0,0
2002,44113,611691,2,2,0,0,0,0,0,0,0,0
2002,44115,611691,1,0,0,1,0,0,0,0,0,0
2002,44115,611692,1,1,0,0,0,0,0,0,0,0
2002,44113,611699,1,1,0,0,0,0,0,0,0,0
2002,44113,611710,1,0,1,0,0,0,0,0,0,0
2002,44114,611710,2,1,1,0,0,0,0,0,0,0
2002,44115,611710,4,3,0,1,0,0,0,0,0,0
2002,44113,621111,12,7,2,0,3,0,0,0,0,0
2002,44114,621111,2,0,0,0,2,0,0,0,0,0
2002,44115,621111,22,14,4,3,1,0,0,0,0,0
2002,44113,621112,1,1,0,0,0,0,0,0,0,0
2002,44114,621112,1,0,0,0,0,1,0,0,0,0
2002,44113,621210,5,2,2,0,0,1,0,0,0,0
2002,44114,621210,6,2,2,2,0,0,0,0,0,0
2002,44115,621210,6,3,3,0,0,0,0,0,0,0
2002,44113,621310,2,2,0,0,0,0,0,0,0,0
2002,44114,621310,1,1,0,0,0,0,0,0,0,0
2002,44113,621320,2,0,2,0,0,0,0,0,0,0
2002,44114,621320,3,0,2,1,0,0,0,0,0,0
2002,44115,621320,2,1,1,0,0,0,0,0,0,0
2002,44113,621330,1,1,0,0,0,0,0,0,0,0
2002,44114,621330,1,1,0,0,0,0,0,0,0,0
2002,44113,621340,1,1,0,0,0,0,0,0,0,0
2002,44115,621391,3,3,0,0,0,0,0,0,0,0
2002,44114,621399,1,0,1,0,0,0,0,0,0,0
2002,44115,621410,1,0,0,1,0,0,0,0,0,0
2002,44113,621420,2,1,1,0,0,0,0,0,0,0
2002,44115,621420,6,1,1,1,2,1,0,0,0,0
2002,44113,621493,1,0,1,0,0,0,0,0,0,0
2002,44114,621493,1,1,0,0,0,0,0,0,0,0
2002,44115,621511,3,1,0,2,0,0,0,0,0,0
2002,44114,621610,2,0,0,0,1,1,0,0,0,0
2002,44115,621610,9,3,0,1,0,1,1,3,0,0
2002,44113,621910,1,1,0,0,0,0,0,0,0,0
2002,44114,621910,1,0,0,0,1,0,0,0,0,0
2002,44115,621991,2,0,0,0,1,0,0,1,0,0
2002,44115,621999,1,0,0,1,0,0,0,0,0,0
2002,44113,622110,1,0,0,0,0,0,0,0,1,0
2002,44115,622110,1,0,0,0,0,0,0,1,0,0
2002,44113,622210,1,0,0,1,0,0,0,0,0,0
2002,44113,622310,1,0,0,0,0,1,0,0,0,0
2002,44115,622310,1,0,0,0,1,0,0,0,0,0
2002,44113,623110,3,0,0,1,1,0,1,0,0,0
2002,44113,623210,1,0,1,0,0,0,0,0,0,0
2002,44114,623210,2,1,0,1,0,0,0,0,0,0
2002,44115,623210,3,0,0,1,2,0,0,0,0,0
2002,44113,623220,2,1,0,0,1,0,0,0,0,0
2002,44114,623220,1,0,1,0,0,0,0,0,0,0
2002,44113,623312,3,1,0,0,2,0,0,0,0,0
2002,44113,624110,6,3,0,1,2,0,0,0,0,0
2002,44115,624110,8,1,1,3,2,0,1,0,0,0
2002,44113,624120,5,1,2,1,0,1,0,0,0,0
2002,44114,624120,4,1,1,0,2,0,0,0,0,0
2002,44115,624120,3,1,1,0,0,0,1,0,0,0
2002,44113,624190,11,1,2,6,1,1,0,0,0,0
2002,44114,624190,3,0,1,0,0,2,0,0,0,0
2002,44115,624190,12,2,2,2,3,2,0,0,1,0
2002,44113,624210,1,0,0,1,0,0,0,0,0,0
2002,44114,624210,3,0,1,0,0,1,1,0,0,0
2002,44113,624221,3,0,0,1,2,0,0,0,0,0
2002,44114,624221,1,0,0,1,0,0,0,0,0,0
2002,44115,624221,1,0,1,0,0,0,0,0,0,0
2002,44113,624229,2,1,0,0,1,0,0,0,0,0
2002,44114,624229,1,1,0,0,0,0,0,0,0,0
2002,44115,624229,1,0,0,1,0,0,0,0,0,0
2002,44115,624230,2,0,0,1,0,1,0,0,0,0
2002,44113,624310,4,1,0,1,1,1,0,0,0,0
2002,44114,624310,1,0,1,0,0,0,0,0,0,0
2002,44115,624310,6,2,0,1,3,0,0,0,0,0
2002,44113,624410,6,1,2,3,0,0,0,0,0,0
2002,44114,624410,1,0,0,0,0,0,1,0,0,0
2002,44115,624410,3,0,0,2,1,0,0,0,0,0
2002,44113,711110,2,1,1,0,0,0,0,0,0,0
2002,44115,711110,2,0,0,0,0,1,0,0,1,0
2002,44115,711130,2,1,1,0,0,0,0,0,0,0
2002,44114,711190,1,0,0,1,0,0,0,0,0,0
2002,44114,711211,1,0,0,0,1,0,0,0,0,0
2002,44115,711211,2,0,0,0,1,0,0,0,1,0
2002,44114,711219,8,8,0,0,0,0,0,0,0,0
2002,44115,711310,3,0,0,0,0,0,1,1,1,0
2002,44114,711320,1,1,0,0,0,0,0,0,0,0
2002,44114,711410,7,5,0,0,1,0,0,1,0,0
2002,44113,711510,1,1,0,0,0,0,0,0,0,0
2002,44114,711510,2,1,1,0,0,0,0,0,0,0
2002,44115,711510,1,1,0,0,0,0,0,0,0,0
2002,44113,712110,2,1,1,0,0,0,0,0,0,0
2002,44114,712110,5,2,1,0,0,1,1,0,0,0
2002,44115,712190,1,1,0,0,0,0,0,0,0,0
2002,44113,713120,1,0,1,0,0,0,0,0,0,0
2002,44113,713930,3,2,0,1,0,0,0,0,0,0
2002,44114,713930,2,1,0,0,1,0,0,0,0,0
2002,44113,713940,3,0,0,2,1,0,0,0,0,0
2002,44114,713940,3,2,0,0,0,1,0,0,0,0
2002,44115,713940,3,1,0,1,0,1,0,0,0,0
2002,44114,713950,3,1,2,0,0,0,0,0,0,0
2002,44113,713990,5,3,2,0,0,0,0,0,0,0
2002,44114,713990,1,0,0,0,1,0,0,0,0,0
2002,44115,713990,3,0,2,0,1,0,0,0,0,0
2002,44113,721110,3,0,0,1,0,0,0,1,1,0
2002,44114,721110,7,0,0,1,2,1,2,1,0,0
2002,44115,721110,7,1,0,1,2,2,1,0,0,0
2002,44113,721310,1,1,0,0,0,0,0,0,0,0
2002,44114,721310,1,0,1,0,0,0,0,0,0,0
2002,44113,722110,53,12,3,14,15,9,0,0,0,0
2002,44114,722110,42,17,9,9,5,2,0,0,0,0
2002,44115,722110,36,14,7,5,5,5,0,0,0,0
2002,44113,722211,28,11,7,8,2,0,0,0,0,0
2002,44114,722211,32,14,5,6,7,0,0,0,0,0
2002,44115,722211,19,8,3,3,4,1,0,0,0,0
2002,44113,722212,5,1,2,1,1,0,0,0,0,0
2002,44114,722212,1,0,0,0,0,0,0,1,0,0
2002,44115,722212,1,0,1,0,0,0,0,0,0,0
2002,44113,722213,14,7,1,5,1,0,0,0,0,0
2002,44114,722213,10,6,3,1,0,0,0,0,0,0
2002,44115,722213,3,3,0,0,0,0,0,0,0,0
2002,44113,722310,1,0,0,0,1,0,0,0,0,0
2002,44114,722310,23,12,3,6,2,0,0,0,0,0
2002,44115,722310,11,2,3,1,1,2,2,0,0,0
2002,44113,722320,8,4,2,0,2,0,0,0,0,0
2002,44114,722320,1,1,0,0,0,0,0,0,0,0
2002,44115,722320,2,0,0,0,2,0,0,0,0,0
2002,44114,722330,1,1,0,0,0,0,0,0,0,0
2002,44115,722330,2,2,0,0,0,0,0,0,0,0
2002,44113,722410,49,27,8,6,5,3,0,0,0,0
2002,44114,722410,17,13,1,3,0,0,0,0,0,0
2002,44115,722410,10,6,2,2,0,0,0,0,0,0
2002,44113,811111,4,2,1,1,0,0,0,0,0,0
2002,44114,811111,8,4,4,0,0,0,0,0,0,0
2002,44115,811111,4,2,2,0,0,0,0,0,0,0
2002,44114,811112,1,0,1,0,0,0,0,0,0,0
2002,44114,811118,2,0,1,0,1,0,0,0,0,0
2002,44115,811118,1,0,1,0,0,0,0,0,0,0
2002,44113,811121,1,1,0,0,0,0,0,0,0,0
2002,44114,811121,1,1,0,0,0,0,0,0,0,0
2002,44115,811121,1,1,0,0,0,0,0,0,0,0
2002,44115,811192,2,0,1,0,1,0,0,0,0,0
2002,44113,811198,1,0,1,0,0,0,0,0,0,0
2002,44113,811219,1,1,0,0,0,0,0,0,0,0
2002,44113,811310,9,5,3,1,0,0,0,0,0,0
2002,44114,811310,6,3,2,0,1,0,0,0,0,0
2002,44115,811310,5,1,3,1,0,0,0,0,0,0
2002,44114,811412,1,1,0,0,0,0,0,0,0,0
2002,44113,811420,2,2,0,0,0,0,0,0,0,0
